Employee_ID,Age,Gender,Department,Job_Role,Education_Level,Marital_Status,Years_at_Company,Monthly_Salary,Overtime,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Promotion_Last_3_Years,Remote_Work,Attrition
108262,45,Female,Operations,Logistics Coordinator,Bachelor's,Married,17,57750.29,No,Poor,Very High,Exceeds Expectations,53,No,Yes,No
108263,31,Male,Sales,Account Executive,Bachelor's,Single,8,58607.58,No,Excellent,High,Meets Expectations,60,No,Hybrid,No
108264,32,Female,Sales,Sales Manager,Bachelor's,Married,5,58245.35,No,Excellent,Medium,Outstanding,19,No,Yes,No
108265,21,Male,Marketing,SEO Specialist,Master's,Single,7,53193.44,Yes,Poor,Very High,Meets Expectations,59,No,Hybrid,Yes
108266,31,Male,IT,QA Engineer,Bachelor's,Single,5,58128.58,No,Fair,Very High,Meets Expectations,48,No,Hybrid,No
108267,38,Female,IT,DevOps Engineer,Bachelor's,Single,3,78486.97,No,Fair,Low,Exceeds Expectations,35,No,Yes,Yes
108268,25,Female,Sales,Sales Manager,PhD,Married,8,67826.24,No,Excellent,Medium,Meets Expectations,38,Yes,Hybrid,No
108269,27,Female,IT,System Administrator,Master's,Single,7,82767.05,Yes,Fair,Medium,Meets Expectations,0,No,Hybrid,No
108270,38,Female,HR,HR Manager,Bachelor's,Married,5,41378.13,No,Good,Medium,Meets Expectations,47,Yes,Hybrid,No
108271,22,Female,IT,Data Analyst,Master's,Single,7,76069.61,No,Good,Medium,Meets Expectations,41,No,Hybrid,No
108272,40,Male,IT,System Administrator,Master's,Single,0,74813.89,No,Excellent,Medium,Meets Expectations,57,Yes,Yes,No
108273,29,Male,Operations,Logistics Coordinator,Bachelor's,Single,5,44698.33,No,Fair,Medium,Meets Expectations,7,No,Hybrid,No
108274,30,Male,IT,DevOps Engineer,Bachelor's,Single,8,68684.37,No,Fair,Medium,Meets Expectations,48,No,No,No
108275,25,Male,Finance,Financial Analyst,Master's,Single,9,67512.28,No,Good,Low,Exceeds Expectations,1,No,Yes,Yes
108276,35,Male,Operations,Logistics Coordinator,Bachelor's,Single,10,61601.98,No,Good,Medium,Outstanding,43,No,No,No
108277,50,Male,Operations,Operations Executive,Bachelor's,Single,3,37494.66,Yes,Poor,Very High,Meets Expectations,22,Yes,Hybrid,No
108278,38,Female,Operations,Logistics Coordinator,Master's,Single,4,49557,No,Excellent,High,Meets Expectations,51,No,Hybrid,No
108279,26,Male,IT,DevOps Engineer,Master's,Single,7,89531.03,Yes,Excellent,Low,Meets Expectations,60,No,Hybrid,Yes
108280,40,Female,IT,Software Engineer,Bachelor's,Single,3,70951.4,No,Good,Medium,Meets Expectations,50,No,Hybrid,No
108281,30,Female,IT,Data Analyst,Bachelor's,Single,4,57261.48,No,Good,Low,Meets Expectations,52,No,Hybrid,Yes
108282,42,Female,IT,System Administrator,Bachelor's,Single,2,50245.04,Yes,Poor,Low,Exceeds Expectations,,No,Hybrid,Yes
108283,38,Male,Sales,Sales Executive,Bachelor's,Divorced,3,34829.84,No,Good,Low,Meets Expectations,34,No,Yes,Yes
108284,21,Male,Sales,Sales Manager,PhD,Single,4,54212.33,No,Excellent,High,Meets Expectations,0,No,No,No
108285,25,Male,Sales,Sales Executive,Bachelor's,Single,7,58719.74,No,Good,Medium,Meets Expectations,19,Yes,No,No
108286,39,Male,IT,DevOps Engineer,Bachelor's,Single,8,89898.56,No,Excellent,High,Outstanding,58,No,Hybrid,No
108287,34,Female,Sales,Account Executive,PhD,Single,7,75218.66,Yes,Fair,High,Meets Expectations,37,No,Yes,Yes
108288,25,Male,IT,Data Analyst,Bachelor's,Single,2,69655.54,No,Excellent,Medium,Outstanding,51,No,Hybrid,No
108289,28,Male,IT,DevOps Engineer,Bachelor's,Single,2,43786.8,Yes,Fair,Medium,Exceeds Expectations,46,No,Hybrid,Yes
108290,21,Male,Finance,Financial Analyst,Bachelor's,Single,8,71757.61,No,Excellent,Medium,Meets Expectations,48,No,Yes,No
108291,32,Female,Finance,Accountant,Bachelor's,Married,3,61957.67,No,Good,Medium,Meets Expectations,1,No,No,No
108292,48,Female,Operations,Supply Chain Analyst,Bachelor's,Divorced,6,48861.93,No,Good,Very High,Meets Expectations,15,No,Yes,No
108293,38,Male,Operations,Operations Executive,Bachelor's,Married,6,39744.03,No,Good,Very High,Meets Expectations,23,Yes,Hybrid,No
108294,48,Female,Finance,Auditor,Bachelor's,Single,3,42659.92,No,Good,Medium,Meets Expectations,31,No,Hybrid,No
108295,39,Male,Finance,Auditor,Master's,Married,9,79574.6,Yes,Poor,Medium,Needs Improvement,28,No,Hybrid,Yes
108296,40,Female,IT,Data Analyst,Bachelor's,Single,11,80326.01,No,Good,Medium,Meets Expectations,4,No,Hybrid,No
108297,46,Male,IT,System Administrator,Bachelor's,Married,1,46292.25,Yes,Fair,High,Meets Expectations,11,No,Yes,Yes
108298,35,Female,Operations,Logistics Coordinator,Bachelor's,Single,14,67878.78,Yes,Fair,Medium,Meets Expectations,2,No,Hybrid,No
108299,31,Male,IT,Data Analyst,Bachelor's,Single,14,80983.66,No,Good,High,Meets Expectations,1,No,No,No
108300,40,Female,Sales,Sales Manager,Bachelor's,Single,7,52349.56,No,Fair,Low,Exceeds Expectations,37,No,Hybrid,Yes
108301,43,Male,IT,Data Analyst,Master's,Married,0,55594.31,No,Fair,Medium,Meets Expectations,59,Yes,Hybrid,No
108302,29,Female,IT,Software Engineer,Bachelor's,Married,2,44259.49,Yes,Good,Medium,Outstanding,30,No,Hybrid,Yes
108303,27,Male,Operations,Operations Executive,Bachelor's,Single,4,38716.34,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
108304,33,Male,IT,System Administrator,Bachelor's,Married,3,47992.56,No,Good,High,Meets Expectations,28,No,No,No
108305,38,Female,Sales,Sales Manager,Bachelor's,Married,4,57188.65,Yes,Fair,Low,Meets Expectations,19,Yes,Hybrid,Yes
108306,38,Male,IT,Software Engineer,Master's,Single,11,82695.64,No,Good,High,Meets Expectations,3,Yes,Hybrid,No
108307,23,Female,Finance,Auditor,Master's,Single,4,50931.15,No,Good,Low,Meets Expectations,28,No,No,Yes
108308,46,Female,Finance,Financial Analyst,Bachelor's,Married,7,51567.83,No,Good,Medium,Meets Expectations,9,No,Yes,No
108309,28,Female,Sales,Sales Executive,Master's,Single,5,59173.15,No,Good,High,Meets Expectations,51,No,Hybrid,No
108310,31,Male,Operations,Supply Chain Analyst,Bachelor's,Married,3,35186.91,No,Good,High,Exceeds Expectations,34,No,Hybrid,No
108311,26,Female,IT,QA Engineer,Bachelor's,Single,14,92488.62,Yes,Fair,Very High,Meets Expectations,26,No,Yes,No
108312,50,Female,Finance,Auditor,Master's,Divorced,2,59934.84,Yes,Fair,High,Meets Expectations,0,No,Hybrid,Yes
108313,34,Male,Finance,Auditor,Bachelor's,Divorced,5,67749.93,No,Good,High,Meets Expectations,40,No,No,No
108314,27,Male,Marketing,SEO Specialist,Bachelor's,Single,4,37002.37,No,Excellent,Medium,Meets Expectations,24,No,Hybrid,No
108315,39,Female,IT,Software Engineer,Bachelor's,Single,2,68775.2,No,Good,Low,Meets Expectations,22,No,Hybrid,Yes
108316,38,Male,IT,QA Engineer,Bachelor's,Single,15,96515.93,Yes,Fair,High,Meets Expectations,50,No,Yes,No
108317,31,Male,IT,DevOps Engineer,Bachelor's,Single,3,55230.71,No,Good,High,Meets Expectations,49,No,Hybrid,No
108318,38,Female,IT,Data Analyst,Master's,Single,5,57870.46,Yes,Fair,Medium,Meets Expectations,19,Yes,Yes,No
108319,27,Male,IT,DevOps Engineer,Bachelor's,Married,5,71833.11,No,Good,Low,Needs Improvement,10,No,Hybrid,Yes
108320,29,Female,IT,QA Engineer,Bachelor's,Married,10,98619.06,No,Fair,Medium,Meets Expectations,40,No,Hybrid,No
108321,21,Male,Sales,Sales Manager,Bachelor's,Married,8,49258.82,No,Good,Medium,Exceeds Expectations,24,No,Hybrid,No
108322,23,Female,HR,Recruiter,Bachelor's,Single,2,45402.92,No,Excellent,High,Meets Expectations,6,No,Hybrid,No
108323,45,Male,IT,Software Engineer,Master's,Married,3,78865.42,No,Fair,High,Meets Expectations,3,No,Hybrid,No
108324,44,Female,Marketing,Digital Marketing Analyst,Master's,Single,7,51298.08,No,Excellent,Low,Meets Expectations,56,No,Hybrid,No
108325,33,Male,Operations,Supply Chain Analyst,PhD,Single,5,58981.52,No,Excellent,Medium,Outstanding,5,No,Hybrid,No
108326,44,Female,HR,Recruiter,Bachelor's,Single,3,31982.42,No,Excellent,Low,Meets Expectations,12,No,Hybrid,No
108327,31,Female,HR,Recruiter,PhD,Married,8,61888.43,Yes,Excellent,Medium,Meets Expectations,47,No,Hybrid,No
108328,31,Female,Operations,Supply Chain Analyst,Bachelor's,Single,3,34407.09,No,Good,Medium,Meets Expectations,33,No,Yes,No
108329,33,Male,Operations,Logistics Coordinator,Bachelor's,Divorced,2,36858.19,No,Excellent,Medium,Meets Expectations,52,Yes,Yes,No
108330,32,Female,Sales,Sales Executive,Master's,Married,1,48208.57,No,Good,Medium,Exceeds Expectations,58,No,Hybrid,No
108331,31,Female,Sales,Sales Executive,Bachelor's,Single,6,65744.1,Yes,Fair,Very High,Meets Expectations,19,No,No,No
108332,41,Female,HR,HR Manager,Bachelor's,Single,5,47323.51,Yes,Fair,Medium,Exceeds Expectations,49,No,Yes,No
108333,34,Male,Sales,Sales Manager,Master's,Single,8,63380.19,No,Excellent,Medium,Meets Expectations,33,No,Hybrid,No
108334,37,Female,IT,DevOps Engineer,Master's,Married,2,67487.92,No,Excellent,Medium,Meets Expectations,12,No,Hybrid,No
108335,40,Male,Operations,Supply Chain Analyst,Bachelor's,Single,0,37789.85,No,Good,Medium,Meets Expectations,53,No,Hybrid,Yes
108336,35,Female,Sales,Sales Manager,Master's,Single,5,64475.52,No,Excellent,High,Meets Expectations,5,No,Hybrid,No
108337,26,Female,Operations,Operations Executive,Master's,Single,2,48929.75,No,Good,Low,Meets Expectations,8,No,Yes,Yes
108338,23,Female,IT,DevOps Engineer,Master's,Married,5,57548.77,No,Good,Medium,Meets Expectations,29,No,Yes,No
108339,34,Male,Finance,Auditor,Bachelor's,Single,6,54230.02,No,Fair,High,Meets Expectations,26,No,Hybrid,No
108340,31,Female,IT,DevOps Engineer,Master's,Single,3,59291.23,Yes,Fair,Very High,Meets Expectations,8,No,Hybrid,No
108341,33,Female,HR,HR Executive,Master's,Married,6,49411.39,No,Good,Medium,Meets Expectations,9,No,Hybrid,No
108342,32,Female,IT,System Administrator,Bachelor's,Single,2,60461.01,Yes,Poor,Medium,Meets Expectations,37,No,Hybrid,Yes
108343,50,Male,Operations,Logistics Coordinator,Bachelor's,Divorced,6,52390.12,No,Good,Medium,Meets Expectations,0,No,Yes,No
108344,23,Female,IT,Software Engineer,Bachelor's,Married,7,70425.78,No,Excellent,Very High,Meets Expectations,2,No,Hybrid,No
108345,21,Male,IT,Data Analyst,Bachelor's,Single,5,81128.16,Yes,Fair,High,Outstanding,33,No,No,Yes
108346,35,Female,IT,Data Analyst,PhD,Married,5,96480.29,Yes,Good,Medium,Meets Expectations,54,No,Hybrid,Yes
108347,30,Female,IT,QA Engineer,Bachelor's,Divorced,5,69647.32,No,Good,High,Meets Expectations,48,No,No,No
108348,35,Female,Finance,Financial Analyst,Bachelor's,Married,4,64331.58,No,Good,Medium,Outstanding,35,No,Hybrid,No
108349,37,Male,IT,System Administrator,Master's,Single,8,93283.95,No,Excellent,Low,Meets Expectations,32,No,Hybrid,No
108350,41,Male,Sales,Sales Manager,Bachelor's,Divorced,1,40505.8,No,Fair,Medium,Meets Expectations,43,No,No,Yes
108351,22,Female,IT,Software Engineer,Bachelor's,Single,12,104849.84,No,Excellent,Very High,Meets Expectations,47,No,Hybrid,No
108352,29,Male,Operations,Logistics Coordinator,Bachelor's,Single,5,52561.57,Yes,Fair,Medium,Outstanding,44,No,Hybrid,Yes
108353,36,Female,IT,DevOps Engineer,Bachelor's,Single,7,76683.25,No,Excellent,Very High,Meets Expectations,2,Yes,Hybrid,No
108354,38,Male,Sales,Sales Executive,Master's,Single,5,54158.48,Yes,Fair,High,Needs Improvement,51,No,Hybrid,Yes
108355,48,Female,Finance,Accountant,Master's,Divorced,1,58249.37,Yes,Poor,Medium,Exceeds Expectations,30,No,Yes,Yes
108356,39,Female,HR,Recruiter,Bachelor's,Married,9,51192.39,No,Excellent,Medium,Meets Expectations,5,No,Hybrid,No
108357,32,Male,Operations,Logistics Coordinator,PhD,Married,11,59887.19,No,Poor,High,Exceeds Expectations,15,No,Hybrid,Yes
108358,26,Male,HR,Recruiter,Bachelor's,Single,4,48837.46,Yes,Good,Medium,Outstanding,42,No,Yes,No
108359,29,Female,IT,DevOps Engineer,Bachelor's,Divorced,1,42918.8,Yes,Poor,Low,Meets Expectations,12,No,No,Yes
108360,28,Female,Operations,Operations Executive,Bachelor's,Single,1,41778.39,Yes,Poor,Very High,Meets Expectations,32,No,No,Yes
108361,37,Female,Operations,Logistics Coordinator,PhD,Single,4,51664.64,No,Excellent,Medium,Meets Expectations,0,No,Yes,No
108362,34,Male,HR,Recruiter,Bachelor's,Married,5,52921.78,No,Good,Medium,Meets Expectations,45,Yes,Hybrid,No
108363,23,Female,IT,System Administrator,Bachelor's,Single,8,90431.35,No,Fair,Low,Meets Expectations,59,Yes,Yes,No
108364,29,Male,HR,HR Executive,Bachelor's,Single,10,47869.43,Yes,Fair,High,Meets Expectations,60,No,Hybrid,Yes
108365,39,Female,Sales,Sales Executive,Bachelor's,Divorced,5,54568.41,No,Good,Medium,Meets Expectations,53,No,Hybrid,No
108366,35,Female,Finance,Accountant,Master's,Married,7,72071.62,No,Good,Very High,Needs Improvement,8,No,No,No
108367,36,Female,Sales,Sales Manager,Bachelor's,Divorced,2,42837.32,No,Good,Low,Meets Expectations,21,Yes,Hybrid,No
108368,35,Female,Sales,Sales Manager,Master's,Single,3,48510.93,Yes,Fair,Very High,Meets Expectations,49,No,Yes,Yes
108369,44,Female,Sales,Account Executive,Bachelor's,Single,2,53780.14,Yes,Fair,Very High,Meets Expectations,46,No,Hybrid,Yes
108370,34,Female,Sales,Sales Manager,Master's,Single,4,61125.51,No,Good,Medium,Meets Expectations,60,Yes,Hybrid,No
108371,30,Male,Operations,Operations Executive,Master's,Divorced,3,52556.8,No,Excellent,Medium,Outstanding,33,No,Hybrid,No
108372,26,Female,Finance,Financial Analyst,Bachelor's,Single,8,57060.59,No,Good,Medium,Needs Improvement,33,No,Yes,No
108373,34,Male,Finance,Auditor,Bachelor's,Married,4,53238.56,Yes,Fair,Medium,Meets Expectations,52,Yes,No,No
108374,21,Female,IT,QA Engineer,PhD,Single,6,77790.42,Yes,Fair,High,Meets Expectations,0,No,Yes,Yes
108375,31,Male,Marketing,Digital Marketing Analyst,Master's,Married,6,56598.72,No,Good,High,Meets Expectations,36,No,Hybrid,No
108376,31,Male,Finance,Auditor,Bachelor's,Single,5,45287.51,Yes,Excellent,Medium,Meets Expectations,55,No,Hybrid,Yes
108377,23,Male,IT,DevOps Engineer,Bachelor's,Single,8,62479.83,No,Good,Medium,Outstanding,40,No,Hybrid,No
108378,26,Male,Operations,Operations Executive,Master's,Married,7,56907.22,No,Excellent,Medium,Outstanding,22,No,Hybrid,No
108379,38,Female,IT,Software Engineer,Bachelor's,Single,2,75212.93,Yes,Poor,Very High,Exceeds Expectations,58,No,Hybrid,Yes
108380,34,Male,IT,Software Engineer,Bachelor's,Single,7,57426.61,No,Good,Medium,Meets Expectations,17,Yes,Yes,No
108381,33,Male,Sales,Sales Executive,PhD,Married,3,67425.13,No,Good,High,Meets Expectations,11,No,Yes,No
108382,35,Female,Sales,Sales Manager,Master's,Married,4,41904.41,No,Excellent,Very High,Exceeds Expectations,45,No,Yes,No
108383,33,Female,IT,QA Engineer,Master's,Single,6,61743.2,No,Good,Medium,Needs Improvement,4,No,Yes,No
108384,41,Female,IT,DevOps Engineer,Bachelor's,Married,8,64997.2,No,Good,High,Meets Expectations,19,No,Hybrid,No
108385,33,Female,HR,HR Executive,PhD,Divorced,1,40600.58,No,Good,High,Meets Expectations,58,No,Hybrid,No
108386,22,Female,IT,QA Engineer,Bachelor's,Married,9,84735.04,Yes,Fair,Medium,Outstanding,18,No,Hybrid,No
108387,44,Female,IT,DevOps Engineer,Bachelor's,Married,14,98245.62,Yes,Poor,High,Needs Improvement,54,No,Hybrid,Yes
108388,35,Female,Marketing,Marketing Executive,Bachelor's,Married,0,46321,No,Good,High,Meets Expectations,1,No,Hybrid,No
108389,28,Male,IT,DevOps Engineer,Master's,Married,5,59827.03,Yes,Fair,High,Exceeds Expectations,3,Yes,Yes,No
108390,24,Female,Finance,Auditor,Bachelor's,Single,0,36467.26,No,Excellent,High,Meets Expectations,26,No,Yes,No
108391,35,Male,IT,Data Analyst,Master's,Divorced,9,91755.34,No,Good,Medium,Meets Expectations,7,No,No,No
108392,32,Female,Sales,Sales Executive,Master's,Single,2,57692.35,No,Good,Very High,Meets Expectations,33,No,No,No
108393,44,Female,Sales,Sales Executive,Bachelor's,Divorced,3,59027.44,No,Excellent,Medium,Meets Expectations,52,Yes,Yes,No
108394,30,Female,Marketing,Digital Marketing Analyst,Master's,Single,3,39838.49,No,Excellent,Very High,Meets Expectations,37,No,Hybrid,No
108395,27,Female,Sales,Sales Manager,Master's,Single,4,49769.68,No,Good,High,Meets Expectations,6,No,Hybrid,No
108396,39,Female,Sales,Sales Executive,Bachelor's,Married,5,46824.76,No,Fair,Medium,Meets Expectations,28,No,Yes,No
108397,39,Female,HR,HR Manager,Bachelor's,Single,1,30880,No,Good,Very High,Exceeds Expectations,39,No,Hybrid,No
108398,34,Female,Marketing,SEO Specialist,Bachelor's,Single,16,63379.06,Yes,Fair,Low,Meets Expectations,43,No,No,Yes
108399,37,Male,IT,QA Engineer,Bachelor's,Married,3,60862.24,No,Good,High,Meets Expectations,17,Yes,Hybrid,No
108400,32,Female,Operations,Logistics Coordinator,Master's,Married,1,42108.18,No,Good,High,Exceeds Expectations,54,No,Yes,No
108401,34,Female,Sales,Sales Manager,Bachelor's,Single,8,61159.41,No,Good,High,Meets Expectations,41,No,Yes,No
108402,41,Male,Sales,Account Executive,PhD,Single,5,59329.14,No,Excellent,High,Meets Expectations,57,No,Yes,No
108403,37,Female,Sales,Sales Manager,PhD,Single,10,77949.3,No,Excellent,Medium,Needs Improvement,40,No,Yes,No
108404,31,Female,Sales,Sales Manager,Bachelor's,Single,5,55794.44,No,Good,High,Meets Expectations,10,Yes,Hybrid,No
108405,42,Female,IT,DevOps Engineer,Bachelor's,Single,3,54078.92,No,Good,High,Meets Expectations,7,No,No,No
108406,21,Female,Sales,Account Executive,Bachelor's,Single,3,41639.38,No,Good,Very High,Meets Expectations,1,No,Yes,No
108407,47,Female,Sales,Sales Executive,Bachelor's,single,8,58364.7,No,Fair,High,Outstanding,8,Yes,Yes,No
108408,21,Female,IT,QA Engineer,Bachelor's,Married,8,80900.75,Yes,Poor,Low,Meets Expectations,38,No,Hybrid,Yes
108409,28,Female,Sales,Account Executive,Bachelor's,Married,8,55068.72,Yes,Poor,High,Meets Expectations,40,No,Hybrid,Yes
108410,32,Male,Marketing,SEO Specialist,Bachelor's,Single,7,54287.93,No,Good,High,Outstanding,5,No,Hybrid,No
108411,31,Female,Finance,Auditor,Bachelor's,Single,13,80636.01,No,Fair,Very High,Meets Expectations,28,No,Hybrid,No
108412,40,Female,Sales,Sales Executive,Master's,Married,4,45294.96,No,Poor,Low,Meets Expectations,13,No,Hybrid,Yes
108413,25,Male,HR,Recruiter,Bachelor's,Married,1,45597.81,No,Fair,Medium,Exceeds Expectations,39,No,Yes,No
108414,34,Male,Sales,Sales Executive,Bachelor's,Single,3,51627,No,Excellent,Very High,Meets Expectations,14,No,Yes,No
108415,28,Female,IT,System Administrator,Bachelor's,Single,2,73532.01,No,Good,High,Meets Expectations,50,No,Hybrid,No
108416,35,Male,Sales,Sales Executive,Bachelor's,Divorced,8,55985.06,No,Good,Medium,Meets Expectations,46,No,Hybrid,No
108417,32,Female,IT,Data Analyst,Bachelor's,Married,1,69161.8,Yes,Poor,High,Meets Expectations,54,Yes,Hybrid,Yes
108418,33,Female,Operations,Supply Chain Analyst,Bachelor's,Married,1,43516.22,No,Good,Medium,Exceeds Expectations,47,No,No,Yes
108419,29,Male,Marketing,Digital Marketing Analyst,Bachelor's,Married,5,52571.51,No,Fair,Medium,Exceeds Expectations,46,No,No,No
108420,29,Male,Sales,Account Executive,Bachelor's,Single,12,61523.83,Yes,Fair,Low,Meets Expectations,4,No,Hybrid,Yes
108421,35,Female,Sales,Sales Executive,Bachelor's,Single,9,57930.87,Yes,Poor,High,Needs Improvement,10,Yes,Hybrid,Yes
108422,39,Male,Sales,Sales Manager,Bachelor's,Married,6,59577.95,Yes,Fair,Medium,Meets Expectations,36,No,Hybrid,Yes
108423,28,Male,IT,Data Analyst,Bachelor's,Single,9,67160.13,Yes,Poor,High,Meets Expectations,22,No,Hybrid,Yes
108424,26,Female,Operations,Operations Executive,Master's,Single,3,52649.46,No,Good,High,Exceeds Expectations,48,No,No,No
108425,37,Female,Finance,Financial Analyst,Bachelor's,Single,13,87873.57,No,Excellent,Very High,Meets Expectations,17,Yes,Hybrid,No
108426,32,Female,IT,QA Engineer,Bachelor's,Married,1,62428.03,No,Good,Medium,Meets Expectations,9,No,No,No
108427,38,Male,Operations,Supply Chain Analyst,Master's,Married,2,52321.66,No,Excellent,Medium,Meets Expectations,58,Yes,Hybrid,No
108428,26,Female,IT,QA Engineer,Master's,Single,7,73383.94,Yes,Poor,Medium,Meets Expectations,57,No,Yes,Yes
108429,21,Male,Marketing,Marketing Executive,Master's,Married,8,67836.11,No,Fair,Medium,Exceeds Expectations,46,No,Hybrid,No
108430,29,Female,Sales,Sales Manager,Bachelor's,Single,12,56036.28,No,Fair,High,Meets Expectations,20,No,No,No
108431,27,Female,Finance,Financial Analyst,Bachelor's,Single,3,43182.14,No,Good,Very High,Meets Expectations,5,No,Hybrid,No
108432,32,Male,IT,System Administrator,Bachelor's,Single,10,93819.05,Yes,Poor,Very High,Meets Expectations,47,No,Hybrid,Yes
108433,28,Male,IT,Software Engineer,Master's,Married,5,81728.67,No,Poor,Medium,Meets Expectations,60,No,Hybrid,Yes
108434,38,Female,Operations,Logistics Coordinator,Master's,Single,2,49979.98,No,Good,Low,Meets Expectations,11,No,Yes,Yes
108435,30,Female,Sales,Sales Executive,Bachelor's,Single,1,32875.19,No,Good,Very High,Meets Expectations,37,Yes,Hybrid,No
